iso3,ipc phase cutoff,year,month,indicator,grouping,value
SOM,3,2025,10,Conflict,Typical,57
SOM,3,2025,10,Conflict,Heightened,17
SOM,3,2025,10,Drought NDVI,Typical,73
SOM,3,2025,10,Drought NDVI,Heightened,1
SOM,3,2025,10,Drought rainfall,Typical,56
SOM,3,2025,10,Drought rainfall,Heightened,11
SOM,3,2025,10,Drought rainfall,Critical,7
SOM,3,2025,10,Exchange rates,Typical,74
SOM,3,2025,10,Food prices,Typical,67
SOM,3,2025,10,Food prices,Heightened,7
SOM,3,2025,10,Fuel prices,Typical,70
SOM,3,2025,10,Fuel prices,Heightened,4
SOM,3,2025,10,Heavy rainfall,Typical,74
SOM,3,2025,11,Conflict,Typical,64
SOM,3,2025,11,Conflict,Heightened,10
SOM,3,2025,11,Drought NDVI,Typical,73
SOM,3,2025,11,Drought NDVI,Heightened,1
SOM,3,2025,11,Drought rainfall,Typical,47
SOM,3,2025,11,Drought rainfall,Heightened,16
SOM,3,2025,11,Drought rainfall,Critical,11
SOM,3,2025,11,Exchange rates,Typical,74
SOM,3,2025,11,Food prices,Typical,72
SOM,3,2025,11,Food prices,Heightened,2
SOM,3,2025,11,Fuel prices,Typical,69
SOM,3,2025,11,Fuel prices,Heightened,5
SOM,3,2025,11,Heavy rainfall,Typical,74
SOM,4,2010,1,Conflict,Typical,60
SOM,4,2010,1,Conflict,Heightened,3
SOM,4,2010,1,Conflict,Critical,11
SOM,4,2010,1,Drought NDVI,Typical,73
SOM,4,2010,1,Drought NDVI,Critical,1
SOM,4,2010,1,Drought rainfall,Typical,74
SOM,4,2010,1,Exchange rates,Typical,74
SOM,4,2010,1,Food prices,Typical,74
SOM,4,2010,1,Fuel prices,Typical,74
SOM,4,2010,1,Heavy rainfall,Typical,74
SOM,4,2010,2,Conflict,Typical,61
SOM,4,2010,2,Conflict,Heightened,10
SOM,4,2010,2,Conflict,Critical,3
SOM,4,2010,2,Drought NDVI,Typical,74
SOM,4,2010,2,Drought rainfall,Typical,74
SOM,4,2010,2,Exchange rates,Typical,74
SOM,4,2010,2,Food prices,Typical,74
SOM,4,2010,2,Fuel prices,Typical,74
SOM,4,2010,2,Heavy rainfall,Typical,74
SOM,4,2010,3,Conflict,Typical,57
SOM,4,2010,3,Conflict,Heightened,12
SOM,4,2010,3,Conflict,Critical,5
SOM,4,2010,3,Drought NDVI,Typical,74
SOM,4,2010,3,Drought rainfall,Typical,74
SOM,4,2010,3,Exchange rates,Typical,74
SOM,4,2010,3,Food prices,Typical,74
SOM,4,2010,3,Fuel prices,Typical,74
SOM,4,2010,3,Heavy rainfall,Typical,71
SOM,4,2010,3,Heavy rainfall,Heightened,3
SOM,4,2010,4,Conflict,Typical,49
SOM,4,2010,4,Conflict,Heightened,15
SOM,4,2010,4,Conflict,Critical,10
SOM,4,2010,4,Drought NDVI,Typical,74
SOM,4,2010,4,Drought rainfall,Typical,74
SOM,4,2010,4,Exchange rates,Typical,74
SOM,4,2010,4,Food prices,Typical,74
SOM,4,2010,4,Fuel prices,Typical,74
SOM,4,2010,4,Heavy rainfall,Typical,69
SOM,4,2010,4,Heavy rainfall,Heightened,5
SOM,4,2010,5,Conflict,Typical,56
SOM,4,2010,5,Conflict,Heightened,11
SOM,4,2010,5,Conflict,Critical,7
SOM,4,2010,5,Drought NDVI,Typical,74
SOM,4,2010,5,Drought rainfall,Typical,74
SOM,4,2010,5,Exchange rates,Typical,74
SOM,4,2010,5,Food prices,Typical,74
SOM,4,2010,5,Fuel prices,Typical,74
SOM,4,2010,5,Heavy rainfall,Typical,71
SOM,4,2010,5,Heavy rainfall,Heightened,3
SOM,4,2010,6,Conflict,Typical,60
SOM,4,2010,6,Conflict,Heightened,11
SOM,4,2010,6,Conflict,Critical,3
SOM,4,2010,6,Drought NDVI,Typical,72
SOM,4,2010,6,Drought NDVI,Heightened,2
SOM,4,2010,6,Drought rainfall,Typical,74
SOM,4,2010,6,Exchange rates,Typical,74
SOM,4,2010,6,Food prices,Typical,74
SOM,4,2010,6,Fuel prices,Typical,74
SOM,4,2010,6,Heavy rainfall,Typical,74
SOM,4,2010,7,Conflict,Typical,64
SOM,4,2010,7,Conflict,Heightened,7
SOM,4,2010,7,Conflict,Critical,3
SOM,4,2010,7,Drought NDVI,Typical,72
SOM,4,2010,7,Drought NDVI,Heightened,2
SOM,4,2010,7,Drought rainfall,Typical,74
SOM,4,2010,7,Exchange rates,Typical,74
SOM,4,2010,7,Food prices,Typical,74
SOM,4,2010,7,Fuel prices,Typical,65
SOM,4,2010,7,Fuel prices,Heightened,8
SOM,4,2010,7,Fuel prices,Critical,1
SOM,4,2010,7,Heavy rainfall,Typical,74
SOM,4,2010,8,Conflict,Typical,60
SOM,4,2010,8,Conflict,Heightened,8
SOM,4,2010,8,Conflict,Critical,6
SOM,4,2010,8,Drought NDVI,Typical,73
SOM,4,2010,8,Drought NDVI,Heightened,1
SOM,4,2010,8,Drought rainfall,Typical,74
SOM,4,2010,8,Exchange rates,Typical,74
SOM,4,2010,8,Food prices,Typical,72
SOM,4,2010,8,Food prices,Heightened,2
SOM,4,2010,8,Fuel prices,Typical,61
SOM,4,2010,8,Fuel prices,Heightened,11
SOM,4,2010,8,Fuel prices,Critical,2
SOM,4,2010,8,Heavy rainfall,Typical,73
SOM,4,2010,8,Heavy rainfall,Heightened,1
SOM,4,2010,9,Conflict,Typical,66
SOM,4,2010,9,Conflict,Heightened,8
SOM,4,2010,9,Drought NDVI,Typical,69
SOM,4,2010,9,Drought NDVI,Heightened,5
SOM,4,2010,9,Drought rainfall,Typical,74
SOM,4,2010,9,Exchange rates,Typical,74
SOM,4,2010,9,Food prices,Typical,71
SOM,4,2010,9,Food prices,Heightened,3
SOM,4,2010,9,Fuel prices,Typical,33
SOM,4,2010,9,Fuel prices,Heightened,34
SOM,4,2010,9,Fuel prices,Critical,7
SOM,4,2010,9,Heavy rainfall,Typical,74
SOM,4,2010,10,Conflict,Typical,44
SOM,4,2010,10,Conflict,Heightened,25
SOM,4,2010,10,Conflict,Critical,5
SOM,4,2010,10,Drought NDVI,Typical,43
SOM,4,2010,10,Drought NDVI,Heightened,7
SOM,4,2010,10,Drought NDVI,Critical,24
SOM,4,2010,10,Drought rainfall,Typical,58
SOM,4,2010,10,Drought rainfall,Heightened,12
SOM,4,2010,10,Drought rainfall,Critical,4
SOM,4,2010,10,Exchange rates,Typical,74
SOM,4,2010,10,Food prices,Typical,57
SOM,4,2010,10,Food prices,Heightened,14
SOM,4,2010,10,Food prices,Critical,3
SOM,4,2010,10,Fuel prices,Typical,15
SOM,4,2010,10,Fuel prices,Heightened,46
SOM,4,2010,10,Fuel prices,Critical,13
SOM,4,2010,10,Heavy rainfall,Typical,74
SOM,4,2010,11,Conflict,Typical,50
SOM,4,2010,11,Conflict,Heightened,17
SOM,4,2010,11,Conflict,Critical,7
SOM,4,2010,11,Drought NDVI,Typical,24
SOM,4,2010,11,Drought NDVI,Heightened,8
SOM,4,2010,11,Drought NDVI,Critical,42
SOM,4,2010,11,Drought rainfall,Typical,39
SOM,4,2010,11,Drought rainfall,Heightened,24
SOM,4,2010,11,Drought rainfall,Critical,11
SOM,4,2010,11,Exchange rates,Typical,74
SOM,4,2010,11,Food prices,Typical,46
SOM,4,2010,11,Food prices,Heightened,25
SOM,4,2010,11,Food prices,Critical,3
SOM,4,2010,11,Fuel prices,Typical,15
SOM,4,2010,11,Fuel prices,Heightened,33
SOM,4,2010,11,Fuel prices,Critical,26
SOM,4,2010,11,Heavy rainfall,Typical,74
SOM,4,2010,12,Conflict,Typical,52
SOM,4,2010,12,Conflict,Heightened,17
SOM,4,2010,12,Conflict,Critical,5
SOM,4,2010,12,Drought NDVI,Typical,32
SOM,4,2010,12,Drought NDVI,Heightened,6
SOM,4,2010,12,Drought NDVI,Critical,36
SOM,4,2010,12,Drought rainfall,Typical,36
SOM,4,2010,12,Drought rainfall,Heightened,30
SOM,4,2010,12,Drought rainfall,Critical,8
SOM,4,2010,12,Exchange rates,Typical,74
SOM,4,2010,12,Food prices,Typical,13
SOM,4,2010,12,Food prices,Heightened,21
SOM,4,2010,12,Food prices,Critical,40
SOM,4,2010,12,Fuel prices,Typical,10
SOM,4,2010,12,Fuel prices,Heightened,16
SOM,4,2010,12,Fuel prices,Critical,48
SOM,4,2010,12,Heavy rainfall,Typical,74
SOM,4,2011,1,Conflict,Typical,70
SOM,4,2011,1,Conflict,Heightened,4
SOM,4,2011,1,Drought NDVI,Typical,45
SOM,4,2011,1,Drought NDVI,Heightened,12
SOM,4,2011,1,Drought NDVI,Critical,17
SOM,4,2011,1,Drought rainfall,Typical,62
SOM,4,2011,1,Drought rainfall,Heightened,11
SOM,4,2011,1,Drought rainfall,Critical,1
SOM,4,2011,1,Exchange rates,Typical,74
SOM,4,2011,1,Food prices,Typical,9
SOM,4,2011,1,Food prices,Heightened,4
SOM,4,2011,1,Food prices,Critical,61
SOM,4,2011,1,Fuel prices,Typical,5
SOM,4,2011,1,Fuel prices,Heightened,11
SOM,4,2011,1,Fuel prices,Critical,58
SOM,4,2011,1,Heavy rainfall,Typical,74
SOM,4,2011,2,Conflict,Typical,72
SOM,4,2011,2,Conflict,Heightened,2
SOM,4,2011,2,Drought NDVI,Typical,59
SOM,4,2011,2,Drought NDVI,Heightened,11
SOM,4,2011,2,Drought NDVI,Critical,4
SOM,4,2011,2,Drought rainfall,Typical,37
SOM,4,2011,2,Drought rainfall,Heightened,29
SOM,4,2011,2,Drought rainfall,Critical,8
SOM,4,2011,2,Exchange rates,Typical,74
SOM,4,2011,2,Food prices,Typical,6
SOM,4,2011,2,Food prices,Heightened,5
SOM,4,2011,2,Food prices,Critical,63
SOM,4,2011,2,Fuel prices,Typical,5
SOM,4,2011,2,Fuel prices,Heightened,9
SOM,4,2011,2,Fuel prices,Critical,60
SOM,4,2011,2,Heavy rainfall,Typical,74
SOM,4,2011,3,Conflict,Typical,74
SOM,4,2011,3,Drought NDVI,Typical,47
SOM,4,2011,3,Drought NDVI,Heightened,17
SOM,4,2011,3,Drought NDVI,Critical,10
SOM,4,2011,3,Drought rainfall,Typical,66
SOM,4,2011,3,Drought rainfall,Heightened,8
SOM,4,2011,3,Exchange rates,Typical,74
SOM,4,2011,3,Food prices,Typical,6
SOM,4,2011,3,Food prices,Heightened,1
SOM,4,2011,3,Food prices,Critical,67
SOM,4,2011,3,Fuel prices,Typical,1
SOM,4,2011,3,Fuel prices,Heightened,4
SOM,4,2011,3,Fuel prices,Critical,69
SOM,4,2011,3,Heavy rainfall,Typical,74
SOM,4,2011,4,Conflict,Typical,61
SOM,4,2011,4,Conflict,Heightened,9
SOM,4,2011,4,Conflict,Critical,4
SOM,4,2011,4,Drought NDVI,Typical,31
SOM,4,2011,4,Drought NDVI,Heightened,7
SOM,4,2011,4,Drought NDVI,Critical,36
SOM,4,2011,4,Drought rainfall,Typical,29
SOM,4,2011,4,Drought rainfall,Heightened,17
SOM,4,2011,4,Drought rainfall,Critical,28
SOM,4,2011,4,Exchange rates,Typical,74
SOM,4,2011,4,Food prices,Typical,6
SOM,4,2011,4,Food prices,Heightened,1
SOM,4,2011,4,Food prices,Critical,67
SOM,4,2011,4,Fuel prices,Typical,1
SOM,4,2011,4,Fuel prices,Heightened,10
SOM,4,2011,4,Fuel prices,Critical,63
SOM,4,2011,4,Heavy rainfall,Typical,74
SOM,4,2011,5,Conflict,Typical,61
SOM,4,2011,5,Conflict,Heightened,10
SOM,4,2011,5,Conflict,Critical,3
SOM,4,2011,5,Drought NDVI,Typical,40
SOM,4,2011,5,Drought NDVI,Heightened,5
SOM,4,2011,5,Drought NDVI,Critical,29
SOM,4,2011,5,Drought rainfall,Typical,53
SOM,4,2011,5,Drought rainfall,Heightened,4
SOM,4,2011,5,Drought rainfall,Critical,17
SOM,4,2011,5,Exchange rates,Typical,74
SOM,4,2011,5,Food prices,Typical,5
SOM,4,2011,5,Food prices,Heightened,1
SOM,4,2011,5,Food prices,Critical,68
SOM,4,2011,5,Fuel prices,Typical,1
SOM,4,2011,5,Fuel prices,Heightened,5
SOM,4,2011,5,Fuel prices,Critical,68
SOM,4,2011,5,Heavy rainfall,Typical,74
SOM,4,2011,6,Conflict,Typical,57
SOM,4,2011,6,Conflict,Heightened,16
SOM,4,2011,6,Conflict,Critical,1
SOM,4,2011,6,Drought NDVI,Typical,54
SOM,4,2011,6,Drought NDVI,Heightened,3
SOM,4,2011,6,Drought NDVI,Critical,17
SOM,4,2011,6,Drought rainfall,Typical,53
SOM,4,2011,6,Drought rainfall,Heightened,4
SOM,4,2011,6,Drought rainfall,Critical,17
SOM,4,2011,6,Exchange rates,Typical,74
SOM,4,2011,6,Food prices,Typical,5
SOM,4,2011,6,Food prices,Critical,69
SOM,4,2011,6,Fuel prices,Heightened,6
SOM,4,2011,6,Fuel prices,Critical,68
SOM,4,2011,6,Heavy rainfall,Typical,74
SOM,4,2011,7,Conflict,Typical,57
SOM,4,2011,7,Conflict,Heightened,17
SOM,4,2011,7,Drought NDVI,Typical,59
SOM,4,2011,7,Drought NDVI,Heightened,6
SOM,4,2011,7,Drought NDVI,Critical,9
SOM,4,2011,7,Drought rainfall,Typical,53
SOM,4,2011,7,Drought rainfall,Heightened,5
SOM,4,2011,7,Drought rainfall,Critical,16
SOM,4,2011,7,Exchange rates,Typical,74
SOM,4,2011,7,Food prices,Typical,5
SOM,4,2011,7,Food prices,Critical,69
SOM,4,2011,7,Fuel prices,Heightened,2
SOM,4,2011,7,Fuel prices,Critical,72
SOM,4,2011,7,Heavy rainfall,Typical,66
SOM,4,2011,7,Heavy rainfall,Heightened,6
SOM,4,2011,7,Heavy rainfall,Critical,2
SOM,4,2011,8,Conflict,Typical,60
SOM,4,2011,8,Conflict,Heightened,14
SOM,4,2011,8,Drought NDVI,Typical,60
SOM,4,2011,8,Drought NDVI,Heightened,7
SOM,4,2011,8,Drought NDVI,Critical,7
SOM,4,2011,8,Drought rainfall,Typical,55
SOM,4,2011,8,Drought rainfall,Heightened,3
SOM,4,2011,8,Drought rainfall,Critical,16
SOM,4,2011,8,Exchange rates,Typical,74
SOM,4,2011,8,Food prices,Typical,5
SOM,4,2011,8,Food prices,Critical,69
SOM,4,2011,8,Fuel prices,Typical,1
SOM,4,2011,8,Fuel prices,Heightened,2
SOM,4,2011,8,Fuel prices,Critical,71
SOM,4,2011,8,Heavy rainfall,Typical,73
SOM,4,2011,8,Heavy rainfall,Heightened,1
SOM,4,2011,9,Conflict,Typical,61
SOM,4,2011,9,Conflict,Heightened,8
SOM,4,2011,9,Conflict,Critical,5
SOM,4,2011,9,Drought NDVI,Typical,72
SOM,4,2011,9,Drought NDVI,Heightened,2
SOM,4,2011,9,Drought rainfall,Typical,74
SOM,4,2011,9,Exchange rates,Typical,74
SOM,4,2011,9,Food prices,Typical,1
SOM,4,2011,9,Food prices,Heightened,5
SOM,4,2011,9,Food prices,Critical,68
SOM,4,2011,9,Fuel prices,Heightened,3
SOM,4,2011,9,Fuel prices,Critical,71
SOM,4,2011,9,Heavy rainfall,Typical,74
SOM,4,2011,10,Conflict,Typical,43
SOM,4,2011,10,Conflict,Heightened,23
SOM,4,2011,10,Conflict,Critical,8
SOM,4,2011,10,Drought NDVI,Typical,72
SOM,4,2011,10,Drought NDVI,Heightened,2
SOM,4,2011,10,Drought rainfall,Typical,73
SOM,4,2011,10,Drought rainfall,Heightened,1
SOM,4,2011,10,Exchange rates,Typical,74
SOM,4,2011,10,Food prices,Typical,1
SOM,4,2011,10,Food prices,Heightened,5
SOM,4,2011,10,Food prices,Critical,68
SOM,4,2011,10,Fuel prices,Heightened,5
SOM,4,2011,10,Fuel prices,Critical,69
SOM,4,2011,10,Heavy rainfall,Typical,52
SOM,4,2011,10,Heavy rainfall,Heightened,22
SOM,4,2011,11,Conflict,Typical,40
SOM,4,2011,11,Conflict,Heightened,27
SOM,4,2011,11,Conflict,Critical,7
SOM,4,2011,11,Drought NDVI,Typical,71
SOM,4,2011,11,Drought NDVI,Heightened,3
SOM,4,2011,11,Drought rainfall,Typical,74
SOM,4,2011,11,Exchange rates,Typical,74
SOM,4,2011,11,Food prices,Typical,2
SOM,4,2011,11,Food prices,Heightened,26
SOM,4,2011,11,Food prices,Critical,46
SOM,4,2011,11,Fuel prices,Heightened,22
SOM,4,2011,11,Fuel prices,Critical,52
SOM,4,2011,11,Heavy rainfall,Typical,74
SOM,4,2011,12,Conflict,Typical,49
SOM,4,2011,12,Conflict,Heightened,21
SOM,4,2011,12,Conflict,Critical,4
SOM,4,2011,12,Drought NDVI,Typical,73
SOM,4,2011,12,Drought NDVI,Critical,1
SOM,4,2011,12,Drought rainfall,Typical,74
SOM,4,2011,12,Exchange rates,Typical,74
SOM,4,2011,12,Food prices,Typical,14
SOM,4,2011,12,Food prices,Heightened,47
SOM,4,2011,12,Food prices,Critical,13
SOM,4,2011,12,Fuel prices,Typical,6
SOM,4,2011,12,Fuel prices,Heightened,50
SOM,4,2011,12,Fuel prices,Critical,18
SOM,4,2011,12,Heavy rainfall,Typical,74
SOM,4,2012,1,Conflict,Typical,50
SOM,4,2012,1,Conflict,Heightened,23
SOM,4,2012,1,Conflict,Critical,1
SOM,4,2012,1,Drought NDVI,Typical,73
SOM,4,2012,1,Drought NDVI,Critical,1
SOM,4,2012,1,Drought rainfall,Typical,74
SOM,4,2012,1,Exchange rates,Typical,74
SOM,4,2012,1,Food prices,Typical,44
SOM,4,2012,1,Food prices,Heightened,25
SOM,4,2012,1,Food prices,Critical,5
SOM,4,2012,1,Fuel prices,Typical,37
SOM,4,2012,1,Fuel prices,Heightened,36
SOM,4,2012,1,Fuel prices,Critical,1
SOM,4,2012,1,Heavy rainfall,Typical,74
SOM,4,2012,2,Conflict,Typical,45
SOM,4,2012,2,Conflict,Heightened,25
SOM,4,2012,2,Conflict,Critical,4
SOM,4,2012,2,Drought NDVI,Typical,74
SOM,4,2012,2,Drought rainfall,Typical,71
SOM,4,2012,2,Drought rainfall,Heightened,3
SOM,4,2012,2,Exchange rates,Typical,74
SOM,4,2012,2,Food prices,Typical,66
SOM,4,2012,2,Food prices,Heightened,3
SOM,4,2012,2,Food prices,Critical,5
SOM,4,2012,2,Fuel prices,Typical,67
SOM,4,2012,2,Fuel prices,Heightened,6
SOM,4,2012,2,Fuel prices,Critical,1
SOM,4,2012,2,Heavy rainfall,Typical,74
SOM,4,2012,3,Conflict,Typical,52
SOM,4,2012,3,Conflict,Heightened,21
SOM,4,2012,3,Conflict,Critical,1
SOM,4,2012,3,Drought NDVI,Typical,74
SOM,4,2012,3,Drought rainfall,Typical,74
SOM,4,2012,3,Exchange rates,Typical,74
SOM,4,2012,3,Food prices,Typical,68
SOM,4,2012,3,Food prices,Heightened,5
SOM,4,2012,3,Food prices,Critical,1
SOM,4,2012,3,Fuel prices,Typical,67
SOM,4,2012,3,Fuel prices,Heightened,7
SOM,4,2012,3,Heavy rainfall,Typical,74
SOM,4,2012,4,Conflict,Typical,46
SOM,4,2012,4,Conflict,Heightened,22
SOM,4,2012,4,Conflict,Critical,6
SOM,4,2012,4,Drought NDVI,Typical,65
SOM,4,2012,4,Drought NDVI,Heightened,7
SOM,4,2012,4,Drought NDVI,Critical,2
SOM,4,2012,4,Drought rainfall,Typical,73
SOM,4,2012,4,Drought rainfall,Heightened,1
SOM,4,2012,4,Exchange rates,Typical,74
SOM,4,2012,4,Food prices,Typical,65
SOM,4,2012,4,Food prices,Heightened,8
SOM,4,2012,4,Food prices,Critical,1
SOM,4,2012,4,Fuel prices,Typical,59
SOM,4,2012,4,Fuel prices,Heightened,13
SOM,4,2012,4,Fuel prices,Critical,2
SOM,4,2012,4,Heavy rainfall,Typical,74
SOM,4,2012,5,Conflict,Typical,54
SOM,4,2012,5,Conflict,Heightened,17
SOM,4,2012,5,Conflict,Critical,3
SOM,4,2012,5,Drought NDVI,Typical,71
SOM,4,2012,5,Drought NDVI,Heightened,3
SOM,4,2012,5,Drought rainfall,Typical,67
SOM,4,2012,5,Drought rainfall,Heightened,4
SOM,4,2012,5,Drought rainfall,Critical,3
SOM,4,2012,5,Exchange rates,Typical,74
SOM,4,2012,5,Food prices,Typical,73
SOM,4,2012,5,Food prices,Critical,1
SOM,4,2012,5,Fuel prices,Typical,66
SOM,4,2012,5,Fuel prices,Heightened,6
SOM,4,2012,5,Fuel prices,Critical,2
SOM,4,2012,5,Heavy rainfall,Typical,73
SOM,4,2012,5,Heavy rainfall,Heightened,1
SOM,4,2012,6,Conflict,Typical,42
SOM,4,2012,6,Conflict,Heightened,25
SOM,4,2012,6,Conflict,Critical,7
SOM,4,2012,6,Drought NDVI,Typical,67
SOM,4,2012,6,Drought NDVI,Heightened,2
SOM,4,2012,6,Drought NDVI,Critical,5
SOM,4,2012,6,Drought rainfall,Typical,68
SOM,4,2012,6,Drought rainfall,Heightened,5
SOM,4,2012,6,Drought rainfall,Critical,1
SOM,4,2012,6,Exchange rates,Typical,74
SOM,4,2012,6,Food prices,Typical,73
SOM,4,2012,6,Food prices,Heightened,1
SOM,4,2012,6,Fuel prices,Typical,73
SOM,4,2012,6,Fuel prices,Heightened,1
SOM,4,2012,6,Heavy rainfall,Typical,74
SOM,4,2012,7,Conflict,Typical,47
SOM,4,2012,7,Conflict,Heightened,18
SOM,4,2012,7,Conflict,Critical,9
SOM,4,2012,7,Drought NDVI,Typical,68
SOM,4,2012,7,Drought NDVI,Heightened,3
SOM,4,2012,7,Drought NDVI,Critical,3
